gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-35,35-55,55<=,final_result
0,1,130,0,-25,4177,23,80,7.5,240,1,0,0,0,0,0,1,0,1
1,1,180,0,-46,1921,15,63,7.5,240,0,1,0,0,0,1,0,0,2
0,0,80,0,-30,2784,11,89,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-90,822,24,82,7.5,240,0,0,1,0,0,1,0,0,0
0,1,60,0,-78,1608,18,77,7.5,240,0,1,0,0,0,1,0,0,0
1,0,120,0,-23,817,25,64,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-72,805,23,77,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-50,1192,23,70,7.5,240,0,0,1,0,0,0,0,1,1
1,1,120,0,-106,322,31,16,7.5,240,0,1,0,0,0,1,0,0,2
0,0,75,0,-58,1123,24,88,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-68,2134,22,84,7.5,240,0,0,1,0,0,1,0,0,1
0,0,60,0,-93,2191,17,80,7.5,240,0,1,0,0,0,0,1,0,1
0,0,60,0,-23,1225,39,87,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-16,1825,24,78,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,379,21,65,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-52,1969,18,92,7.5,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-28,1919,23,80,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-51,2264,24,91,7.5,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-61,2581,23,64,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-86,910,25,72,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-27,703,25,62,7.5,240,1,0,0,0,0,1,0,0,0
1,0,90,1,-272,462,22,85,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,1,-23,647,19,62,7.5,240,1,0,0,0,0,1,0,0,0
0,0,120,0,-86,636,23,65,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-137,921,24,78,7.5,240,0,0,1,0,0,1,0,0,1
1,1,120,0,-23,126,0,70,7.5,240,0,0,1,0,0,1,0,0,2
0,0,120,0,-42,1586,25,79,7.5,240,1,0,0,0,0,0,1,0,1
0,0,60,1,-59,1393,25,79,7.5,240,0,1,0,0,0,0,1,0,1
1,0,90,1,-171,1053,24,36,7.5,240,0,1,0,0,0,1,0,0,2
0,0,90,0,-187,2387,25,75,7.5,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-15,1111,25,75,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-22,688,25,55,7.5,240,1,0,0,0,0,1,0,0,1
1,1,210,0,49,1428,-1,75,7.5,240,0,1,0,0,0,1,0,0,1
1,0,190,0,-50,3273,15,88,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-53,373,25,57,7.5,240,1,0,0,0,0,1,0,0,2
0,0,105,0,-99,235,33,69,7.5,240,1,0,0,0,0,1,0,0,2
0,1,90,0,-53,1040,25,39,7.5,240,1,0,0,0,0,0,1,0,1
0,0,60,0,-66,594,24,56,7.5,240,1,0,0,0,0,0,1,0,1
0,1,150,1,-21,313,21,38,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-106,1628,25,82,7.5,240,1,0,0,0,0,0,1,0,0
0,0,120,0,-61,2716,24,81,7.5,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-15,758,32,84,7.5,240,1,0,0,0,0,1,0,0,2
1,1,60,0,-22,1044,25,92,7.5,240,0,1,0,0,0,0,1,0,2
0,0,60,0,-22,320,32,66,7.5,240,0,1,0,0,0,1,0,0,0
0,1,180,0,-140,845,22,78,7.5,240,0,1,0,0,0,1,0,0,1
1,1,120,0,124,447,-1,88,7.5,240,0,0,1,0,0,0,1,0,0
1,0,120,0,-101,2244,23,87,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-106,2968,25,10,7.5,240,0,1,0,0,0,0,1,0,2
0,1,240,1,-53,1636,32,61,7.5,240,0,1,0,0,0,0,1,0,0
0,1,150,0,-48,1453,25,15,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,1,-24,796,32,23,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-85,2318,24,80,7.5,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-155,2879,21,88,7.5,240,0,1,0,0,0,1,0,0,1
0,1,150,0,-95,1024,23,63,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-24,1731,19,79,7.5,240,0,0,1,0,0,0,1,0,2
0,1,120,0,-21,1732,21,87,7.5,240,0,0,1,0,0,1,0,0,1
0,0,120,0,-95,2607,22,81,7.5,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-61,1038,21,68,7.5,240,1,0,0,0,0,1,0,0,1
0,1,240,0,-213,1668,21,93,7.5,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-23,346,24,91,7.5,240,1,0,0,0,0,1,0,0,1
0,0,90,0,-66,3643,17,89,7.5,240,0,0,1,0,0,0,1,0,1
0,0,60,1,-50,635,25,76,7.5,240,1,0,0,0,0,1,0,0,1
0,0,70,0,-154,2758,13,91,7.5,240,0,0,0,1,0,0,1,0,1
0,1,120,1,-109,2678,21,79,7.5,240,1,0,0,0,0,1,0,0,1
1,1,120,0,-28,2518,25,60,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-25,73,25,59,7.5,240,0,0,1,0,0,1,0,0,0
1,1,120,0,-55,1548,23,91,7.5,240,1,0,0,0,0,1,0,0,1
0,0,180,1,-16,1401,26,86,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-176,294,25,52,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-86,396,24,80,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-29,296,25,48,7.5,240,0,1,0,0,0,1,0,0,2
0,1,180,0,-46,814,25,59,7.5,240,1,0,0,0,0,1,0,0,1
0,1,210,0,-225,872,25,49,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,1,-28,537,19,40,7.5,240,0,1,0,0,0,0,1,0,2
1,0,120,0,-58,1980,23,95,7.5,240,0,0,1,0,0,1,0,0,1
1,1,120,0,-18,772,24,79,7.5,240,0,1,0,0,0,0,1,0,0
0,0,60,0,-73,978,21,83,7.5,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-25,1298,22,91,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-11,513,23,77,7.5,240,1,0,0,0,0,1,0,0,0
0,1,210,1,-83,1472,24,74,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-53,782,29,49,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-119,644,25,43,7.5,240,0,0,1,0,0,1,0,0,0
1,0,60,1,-72,984,25,75,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-59,187,25,43,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-88,1024,23,74,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-43,1178,19,75,7.5,240,1,0,0,0,0,1,0,0,1
0,0,80,0,-28,4826,20,93,7.5,240,1,0,0,0,0,1,0,0,1
1,0,90,1,-153,421,23,90,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-8,2272,25,72,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-58,383,25,53,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-179,1182,22,44,7.5,240,0,1,0,0,0,1,0,0,2
1,0,120,0,-171,826,21,93,7.5,240,1,0,0,0,0,1,0,0,1
1,0,80,0,-30,2892,23,81,7.5,240,0,0,1,0,0,1,0,0,1
0,0,60,0,-51,565,23,53,7.5,240,0,1,0,0,0,0,1,0,2
1,0,90,1,-65,80,33,34,7.5,240,1,0,0,0,0,1,0,0,2
1,0,70,1,-15,617,25,75,7.5,240,1,0,0,0,0,1,0,0,1
1,1,120,1,5,1376,25,83,7.5,240,0,1,0,0,0,1,0,0,2
1,0,150,0,-53,240,27,59,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-80,1482,23,76,7.5,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-92,1622,20,74,7.5,240,1,0,0,0,0,0,1,0,1
0,0,120,0,-27,1207,24,91,7.5,240,1,0,0,0,0,1,0,0,1
1,0,180,1,-66,428,14,52,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,1327,22,76,7.5,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-151,2593,22,84,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-53,1079,24,51,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-27,391,30,44,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-48,2308,26,88,7.5,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-94,958,24,71,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,1656,24,62,7.5,240,1,0,0,0,0,1,0,0,0
0,0,120,0,2,173,31,61,7.5,240,0,1,0,0,0,1,0,0,2
0,0,120,0,-74,2928,28,75,7.5,240,0,1,0,0,0,0,1,0,0
0,0,120,0,-53,2039,22,68,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-58,920,24,61,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-15,1566,24,95,7.5,240,0,1,0,0,0,1,0,0,1
0,0,90,0,-135,184,24,69,7.5,240,1,0,0,0,0,0,0,1,0
1,0,60,0,-102,919,25,62,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-157,1230,20,50,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-153,1182,17,67,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-50,1182,29,73,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-53,401,25,76,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-100,756,25,74,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-140,946,23,61,7.5,240,1,0,0,0,0,1,0,0,1
1,1,210,0,-25,1159,24,24,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-9,44,34,17,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-98,1766,23,83,7.5,240,0,1,0,0,0,0,1,0,1
0,1,240,1,-52,835,30,76,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-46,2542,19,84,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-160,1213,24,9,7.5,240,1,0,0,0,0,0,1,0,2
1,1,150,0,-21,7,-1,65,7.5,240,1,0,0,0,0,0,1,0,0
1,0,60,1,-23,440,25,71,7.5,240,0,1,0,0,0,0,1,0,2
0,0,60,0,-27,878,25,70,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-29,1030,24,87,7.5,240,0,1,0,0,0,1,0,0,0
1,0,120,0,-22,755,23,91,7.5,240,1,0,0,0,0,1,0,0,1
1,0,90,0,-88,1836,21,77,7.5,269,1,0,0,0,0,1,0,0,2
1,1,180,0,-10,486,25,41,7.5,240,0,0,1,0,0,1,0,0,0
0,0,60,0,-123,3615,24,76,7.5,240,0,1,0,0,0,0,1,0,2
1,0,90,0,-93,656,24,73,7.5,240,0,0,1,0,0,1,0,0,1
0,0,90,0,-234,3604,20,88,7.5,241,0,1,0,0,0,0,1,0,2
1,1,180,0,-53,504,24,68,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,1,10,464,25,35,7.5,240,0,1,0,0,0,0,1,0,0
1,0,120,0,-18,581,24,81,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-25,1731,24,83,7.5,240,1,0,0,0,0,0,1,0,0
0,1,180,0,-61,1687,9,99,7.5,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-61,1307,22,71,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-23,1232,24,84,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-10,653,21,66,7.5,240,1,0,0,0,0,1,0,0,0
1,1,150,0,-24,1349,-1,71,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-16,2393,17,90,7.5,240,1,0,0,0,0,0,1,0,2
1,1,180,0,-52,2422,24,78,7.5,240,0,0,1,0,0,1,0,0,1
0,1,120,1,-66,686,36,50,7.5,240,1,0,0,0,0,0,1,0,0
0,1,120,0,-21,507,23,64,7.5,240,0,0,1,0,0,1,0,0,2
0,0,60,1,-152,3570,24,67,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-61,2924,24,67,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-73,2672,24,83,7.5,240,0,1,0,0,0,0,1,0,0
1,0,60,0,-36,517,25,39,7.5,240,0,1,0,0,0,1,0,0,2
1,1,120,0,-21,1522,23,92,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-72,828,19,81,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-89,393,25,83,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-58,2088,25,62,7.5,240,0,1,0,0,0,1,0,0,0
1,1,120,0,-115,1130,24,38,7.5,240,0,1,0,0,0,1,0,0,2
1,0,180,0,-80,443,24,78,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-155,1239,25,61,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-36,773,25,74,7.5,240,0,0,1,0,0,1,0,0,1
0,1,120,0,-86,979,32,54,7.5,240,0,1,0,0,0,0,1,0,2
1,0,60,0,-119,1220,24,49,7.5,240,0,1,0,0,0,0,1,0,0
1,0,60,0,-58,3404,25,85,7.5,240,1,0,0,0,0,1,0,0,2
0,1,120,0,-53,1117,23,46,7.5,240,0,1,0,0,0,1,0,0,0
1,0,120,1,-107,2038,22,48,7.5,240,0,0,1,0,0,0,1,0,2
1,0,70,0,-50,686,20,69,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-93,1223,24,73,7.5,240,1,0,0,0,0,0,1,0,1
0,0,90,0,-23,184,24,84,7.5,240,0,1,0,0,0,0,1,0,0
1,0,60,0,-42,340,23,63,7.5,240,0,1,0,0,0,1,0,0,2
1,0,120,0,-132,1442,13,51,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-30,1025,24,73,7.5,240,0,1,0,0,0,1,0,0,1
0,1,120,0,-30,67,24,60,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-74,686,24,77,7.5,240,0,1,0,0,0,1,0,0,0
1,1,120,0,-120,793,21,47,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-23,858,25,73,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-52,2875,24,87,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-21,1270,20,66,7.5,240,1,0,0,0,0,1,0,0,0
1,0,75,0,-34,2641,21,87,7.5,240,1,0,0,0,0,1,0,0,1
0,0,75,0,-134,868,23,76,7.5,240,1,0,0,0,0,1,0,0,2
0,1,120,0,-25,1401,24,75,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-59,1483,20,68,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-102,1139,21,78,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-123,1289,16,87,7.5,240,1,0,0,0,0,1,0,0,1
0,0,100,0,-25,305,25,10,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,1,-52,1277,30,41,7.5,240,0,1,0,0,0,0,1,0,2
0,0,60,0,-232,848,14,15,7.5,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-68,4568,21,90,7.5,240,1,0,0,0,0,1,0,0,1
1,1,180,0,-42,490,25,85,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,1,-29,105,28,42,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-90,997,25,54,7.5,240,1,0,0,0,0,1,0,0,0
1,0,90,0,-21,948,25,45,7.5,240,1,0,0,0,0,1,0,0,1
0,1,120,0,-44,854,25,80,7.5,240,0,1,0,0,0,1,0,0,2
0,0,90,0,-73,323,23,53,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-93,4207,25,53,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-22,1806,22,76,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,1,-118,1526,23,84,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-30,63,25,27,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-29,1097,24,74,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-36,657,24,78,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-116,3427,20,92,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-61,773,23,54,7.5,240,1,0,0,0,0,1,0,0,2
0,0,90,0,-95,777,23,79,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-36,1082,25,55,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-34,1087,23,63,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-85,142,25,51,7.5,240,1,0,0,0,0,1,0,0,2
0,0,90,0,-29,399,22,53,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-16,1220,25,17,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-22,1936,24,83,7.5,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-92,3533,9,90,7.5,240,1,0,0,0,0,1,0,0,1
0,0,90,1,-72,179,23,52,7.5,240,0,1,0,0,0,1,0,0,2
0,0,120,1,-28,917,25,68,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-67,763,25,59,7.5,240,1,0,0,0,0,0,1,0,0
0,0,60,0,-93,1874,6,78,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-96,2070,24,78,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-83,672,24,23,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-42,270,24,71,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-96,709,20,61,7.5,240,0,1,0,0,0,0,1,0,2
1,0,90,0,-22,970,25,84,7.5,241,0,1,0,0,0,1,0,0,0
1,0,60,0,-68,2446,24,77,7.5,240,0,0,1,0,0,1,0,0,0
0,0,60,0,-53,887,25,54,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-30,933,22,73,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-55,190,25,72,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-90,734,25,51,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-50,460,25,53,7.5,240,1,0,0,0,0,1,0,0,0
1,0,120,0,-85,721,25,58,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-48,2664,25,77,7.5,240,1,0,0,0,0,0,1,0,1
0,0,60,0,-87,564,24,75,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-73,1793,23,97,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-68,911,24,70,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-18,795,23,76,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,1,-48,1383,25,57,7.5,240,1,0,0,0,0,1,0,0,0
0,0,120,0,-36,2406,23,73,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-66,226,25,46,7.5,240,0,1,0,0,0,1,0,0,0
0,0,120,0,-89,574,16,77,7.5,240,1,0,0,0,0,0,1,0,2
1,0,60,0,-53,3180,25,75,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-34,2350,25,48,7.5,240,0,1,0,0,0,1,0,0,1
1,0,90,0,-74,4073,24,28,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-27,751,21,40,7.5,240,0,0,0,0,1,1,0,0,2
1,0,60,0,-25,3944,22,66,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-52,133,34,45,7.5,240,1,0,0,0,0,1,0,0,2
0,0,120,0,-82,807,31,77,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-55,578,20,74,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-53,384,30,32,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-73,1042,21,87,7.5,240,1,0,0,0,0,0,1,0,1
0,0,120,0,-89,1775,42,81,7.5,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-90,1508,24,81,7.5,240,0,1,0,0,0,0,1,0,1
0,0,60,0,-42,3059,38,82,7.5,240,0,1,0,0,0,0,1,0,1
0,0,60,0,-60,1392,23,60,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-44,305,24,52,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-68,613,25,24,7.5,240,0,0,1,0,0,1,0,0,2
1,0,90,0,-82,4418,20,64,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-85,2607,25,73,7.5,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-86,3610,24,85,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-82,1008,24,62,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-55,574,23,38,7.5,240,0,1,0,0,0,1,0,0,2
1,0,75,0,-46,574,24,78,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,1926,16,80,7.5,240,0,1,0,0,0,1,0,0,1
0,0,90,0,-55,256,25,38,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,1,-34,426,27,21,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,1,-89,2817,22,69,7.5,240,1,0,0,0,0,1,0,0,1
0,0,180,0,-36,3390,22,72,7.5,240,0,1,0,0,0,1,0,0,1
0,0,120,0,-100,558,24,73,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-55,1072,24,70,7.5,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-46,3054,18,89,7.5,240,0,0,1,0,0,1,0,0,1
0,0,60,0,-92,711,22,85,7.5,240,1,0,0,0,0,0,1,0,0
0,0,60,0,-77,1143,25,78,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-46,2311,18,71,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-74,1434,22,89,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-85,1420,24,83,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-79,263,38,9,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-58,193,24,70,7.5,240,0,1,0,0,0,1,0,0,0
1,0,120,0,-42,593,21,81,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,1,-23,820,18,17,7.5,240,1,0,0,0,0,1,0,0,0
0,0,120,1,-86,2046,24,67,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,10,1154,32,85,7.5,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-36,693,25,66,7.5,240,0,1,0,0,0,1,0,0,0
0,0,60,0,-95,1082,25,55,7.5,240,0,0,1,0,0,0,1,0,0
0,0,60,0,-30,703,23,69,7.5,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-15,2195,24,76,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-44,820,25,93,7.5,240,0,0,1,0,0,0,1,0,0
0,0,60,0,-64,784,24,82,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-88,2444,23,83,7.5,240,0,1,0,0,0,0,1,0,1
1,0,60,1,-15,322,25,67,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-90,608,31,62,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-77,428,25,58,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-66,1660,15,79,7.5,240,0,1,0,0,0,0,1,0,1
1,0,90,0,-157,1393,24,83,7.5,241,1,0,0,0,0,1,0,0,2
1,0,60,1,-64,4293,24,85,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-43,1853,16,82,7.5,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-58,1424,20,71,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-46,343,25,58,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-87,1616,26,43,7.5,240,0,1,0,0,0,0,1,0,2
1,0,60,0,-18,2481,23,77,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,1,-16,2121,32,70,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-78,1875,23,81,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-74,2065,25,51,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-72,1201,24,81,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-29,674,24,69,7.5,240,1,0,0,0,0,1,0,0,0
1,0,60,1,-24,1091,24,69,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-60,188,25,43,7.5,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-79,545,13,72,7.5,240,0,0,1,0,0,1,0,0,0
1,0,60,0,-55,778,25,49,7.5,240,1,0,0,0,0,1,0,0,0
1,0,90,0,-79,343,28,35,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-77,2383,15,88,7.5,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-36,2283,25,86,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-78,1833,24,85,7.5,240,0,0,1,0,0,0,1,0,1
0,0,120,0,-79,816,25,74,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-77,801,24,64,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-65,1011,10,90,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-79,741,18,77,7.5,240,0,0,1,0,0,1,0,0,0
0,0,120,0,-46,154,17,62,7.5,240,0,1,0,0,0,0,1,0,0
1,0,60,1,-65,944,23,80,7.5,240,0,1,0,0,0,1,0,0,2
0,0,60,0,-78,1368,23,87,7.5,240,0,0,0,1,0,0,1,0,2
0,0,60,0,-58,1601,21,67,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-22,2084,25,89,7.5,240,0,0,0,1,0,0,1,0,1
1,0,60,0,-52,732,24,81,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-24,1231,20,44,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-15,1541,25,86,7.5,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-53,1309,25,85,7.5,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-48,1841,25,82,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-55,1341,37,84,7.5,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-58,541,26,44,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,1,-50,1515,14,77,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-46,1415,25,84,7.5,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-58,1190,24,64,7.5,240,1,0,0,0,0,1,0,0,2
0,0,60,0,-67,142,25,44,7.5,240,1,0,0,0,0,1,0,0,2
1,0,60,0,-55,330,22,31,7.5,240,0,0,1,0,0,1,0,0,0
0,0,60,1,-55,283,24,41,7.5,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-16,2683,24,78,7.5,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-67,1175,22,90,7.5,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,1601,22,78,7.5,240,0,1,0,0,0,1,0,0,1
